0-Country/site,0-Latitude,0-Longitude,0-Hemisphere,0-Sampling number,0-Sampling date,0-Pad number,0-Pad colour,0-Pad region,0-Pad ID,1-Regional barnacle diversity,1-Regional barnacle species list,1-Regional grazer diversity,1-Regional grazer species list,1-Regional macroalgae diversity,1-Regional macroalgae species list,1-Total regional species richness,2-Mean regional nitrate (mg/l),2-Mean regional nitrite (mg/l),2-Mean regional phosphate (mg/l),2-Mean regional silicate (mg/l),2-Mean regional ammonia (mg/l),2-Mean regional salinity (PSU),3-Barnacle total count,3-Grazer total count on pad surface,3-Grazer total count on pad sides,3-Macroalgae total pct cover,4-Climate classification ,4-Is_temperate,4-mean_daily_max_temp,4-mean_daily_min_temp,4-mean_daily_temp,4-mean_humidity,4-mean_daily_precip,4-mean_windgust,4-mean_daily_windspeed,4-mean_sealevelpressure,4-mean_cloudcover,4-mean_visibility,4-mean_solarradiation,4-mean_solarenergy,4-mean_uvindex,4-mean_temp_range,4-sd_temp_range,4-sd_precip,4-sd_windspeed,4-sd_sealevelpressure,4-total_precip,4-total_solar_energy,4-heatwave_runs,4-heatwave_days,4-cold_snap_runs,4-cold_snap_days,4-heavy_rain_days,4-dry_spell_max,4-gust_extreme_days,4-sunny_days,4-high_uv_runs,4-high_uv_days,4-fog_days,4-pct_human_landuse
Argentina,-54.8184555,-68.21410142,South,3,,4,B,P,7-P-B4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,63.186,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,5,B,P,7-P-B5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,16.669,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,7,W,P,7-P-W1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,5.305,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,8,W,P,7-P-W2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,14.9,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,9,W,P,7-P-W3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,7.595,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,10,W,P,7-P-W4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,6.934,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,18,B,P,7-P-B6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,0,17.632,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,19,W,P,7-P-W5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,1,5.013,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,21,W,P,7-P-W6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0403833,NA,NA,NA,NA,30.4,0,0,4,8.071,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,11,W,N,7-N-W1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,1.984,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,12,W,N,7-N-W3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,1.463,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,6,B,N,7-N-B6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,4,0,78.307,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,13,B,N,7-N-B1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,2.094,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,14,B,N,7-N-B2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,1.555,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,15,B,N,7-N-B3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,6.313,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,16,B,N,7-N-B4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,1.088,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,17,B,N,7-N-B5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,1.177,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,20,W,N,7-N-W2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,3.023,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,22,W,N,7-N-W4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,6,0,85.921,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,23,W,N,7-N-W5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,3,1.011,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,3,,24,W,N,7-N-W6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0101833,NA,NA,NA,NA,31.5,0,0,0,4.911,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,1,B,P,7-P-B1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,1,32.682,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,2,B,P,7-P-B2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,30.659,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,3,B,P,7-P-B3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,2,13.994,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,4,B,P,7-P-B4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,63.186,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,5,B,P,7-P-B5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,16.669,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,7,W,P,7-P-W1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,5.305,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,8,W,P,7-P-W2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,14.9,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,9,W,P,7-P-W3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,7.595,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,10,W,P,7-P-W4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,6.934,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,18,B,P,7-P-B6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,17.632,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,19,W,P,7-P-W5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,5.013,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,21,W,P,7-P-W6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",2,"Unidentified biofilm, Porphyra sp.",4,0.0307,NA,NA,NA,NA,29.5,0,0,0,8.071,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,11,W,N,7-N-W1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,1.984,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,12,W,N,7-N-W3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,1.463,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,6,B,N,7-N-B6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,5,0,78.307,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,13,B,N,7-N-B1,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,2.094,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,14,B,N,7-N-B2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,1.555,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,15,B,N,7-N-B3,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,6.313,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,16,B,N,7-N-B4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,1.088,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,17,B,N,7-N-B5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,1.177,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,20,W,N,7-N-W2,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,3.023,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,22,W,N,7-N-W4,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,6,4,85.921,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,23,W,N,7-N-W5,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,3,1.011,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,4,,24,W,N,7-N-W6,0,NA,2,"Siphonaria lessoni, Siponaria lateralis",1,Porphyra sp.,3,0.0087167,NA,NA,NA,NA,30.8,0,0,0,4.911,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,1,B,P,7-P-B1,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,0,32.682,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,2,B,P,7-P-B2,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,0,30.659,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,3,B,P,7-P-B3,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,2,13.994,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,4,B,P,7-P-B4,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,0,63.186,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,5,B,P,7-P-B5,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,1,1,16.669,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,7,W,P,7-P-W1,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,1,5.305,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,8,W,P,7-P-W2,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,1,14.9,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
Argentina,-54.8184555,-68.21410142,South,5,,9,W,P,7-P-W3,0,NA,3,"Siphonaria lessoni, Siponaria lateralis, Unidentified black snail",2,"Unidentified biofilm, Porphyra sp.",5,0.0475833,NA,NA,NA,NA,30,0,0,0,7.595,ET,1,12.85082,5.886066,9.161475,69.83934,1.5629918,63.59426,43.66967,998.6672,70.64508,18.454918,196.0459,16.92377,5.918033,6.964754,2.4980959,3.1189419,13.841779,8.531657,190.685,2064.7,2,6,3,13,13,11,12,0,2,33,0,27.3
